,STATION,DATE,DEWP,FRSHTT,MAX,MIN,MXSPD,PRCP,SLP,TEMP,VISIB,WDSP
2151,98222099999,2007-09-14,77.7,0,88.2,77.0,3.9,0.16,1005.1,83.3,15.5,2.7
2152,98222099999,2007-09-15,77.0,10,87.6,77.4,5.8,0.0,1004.8,82.2,15.1,3.1
2153,98222099999,2007-09-16,75.7,0,86.4,75.7,5.8,0.22,1005.2,81.6,14.8,1.9
2154,98222099999,2007-09-17,74.2,10000,84.6,74.1,3.9,0.0,1004.7,79.5,10.0,1.9
2155,98222099999,2007-09-18,75.2,0,85.5,73.4,5.8,0.28,1002.5,80.3,10.5,3.4
2156,98222099999,2007-09-19,72.3,10000,77.7,74.5,7.8,0.35,1003.8,75.9,9.0,2.7
2157,98222099999,2007-09-20,75.6,10000,85.3,72.5,5.8,1.1,1004.5,79.5,13.2,2.2
2158,98222099999,2007-09-21,75.3,10000,85.6,73.0,5.8,0.14,1004.2,78.6,12.3,3.6
2159,98222099999,2007-09-22,74.0,10000,82.0,74.1,9.7,0.35,1002.2,78.3,12.0,6.1
2160,98222099999,2007-09-23,75.8,0,87.1,74.5,7.8,0.94,1003.5,81.6,15.0,2.4
2161,98222099999,2007-09-24,76.8,10000,87.8,75.7,15.5,0.0,1006.9,83.8,11.6,4.7
2162,98222099999,2007-09-25,76.1,0,83.3,73.4,1.9,0.21,1010.6,80.0,13.7,1.9
2163,98222099999,2007-09-26,75.4,0,86.0,73.4,5.8,0.0,1008.8,81.2,15.5,2.7
2164,98222099999,2007-09-27,76.9,0,85.6,72.7,7.8,0.0,1007.7,81.9,13.8,2.8
2165,98222099999,2007-09-28,77.6,0,87.8,75.2,5.8,0.0,1006.2,82.5,14.4,2.5
2166,98222099999,2007-09-29,76.3,10000,79.7,75.9,3.9,0.35,1002.0,78.2,6.7,2.2
2167,98222099999,2007-09-30,76.8,10000,85.1,74.3,5.8,0.24,1002.7,79.4,12.5,2.9
2168,98222099999,2007-10-01,75.7,10000,84.7,75.2,3.9,0.0,1006.5,79.2,10.9,1.9
2169,98222099999,2007-10-02,75.3,10000,87.6,80.2,3.9,0.0,1008.4,84.4,12.9,2.9
2170,98222099999,2007-10-03,74.9,10000,86.4,73.4,3.9,0.11,1008.9,79.2,15.1,1.7
2171,98222099999,2007-10-04,76.4,10000,83.3,80.6,9.7,0.0,1006.5,81.5,12.3,6.8
2172,98222099999,2007-10-05,76.2,0,83.5,71.6,11.7,1.38,1003.7,81.3,12.1,9.5
2173,98222099999,2007-10-06,76.1,0,85.5,75.2,9.7,0.67,1005.0,81.3,12.8,5.6
2174,98222099999,2007-10-07,75.6,0,86.4,75.9,9.7,0.07,1008.6,81.3,15.5,5.1
2175,98222099999,2007-10-08,76.2,10,86.0,75.2,7.8,0.0,1010.1,82.6,14.8,3.4
2176,98222099999,2007-10-09,76.5,10010,87.3,73.4,3.9,0.08,1009.7,81.9,14.0,1.5
2177,98222099999,2007-10-10,76.5,0,86.0,73.4,3.9,0.04,1010.0,81.0,14.0,2.2
2178,98222099999,2007-10-11,75.4,0,86.0,71.6,3.9,0.0,1011.2,80.4,15.5,1.7
2179,98222099999,2007-10-12,76.1,0,86.9,74.8,3.9,0.0,1011.4,81.3,15.5,2.2
2180,98222099999,2007-10-13,75.4,0,89.2,73.8,5.8,0.0,1011.1,82.0,15.5,2.2
2181,98222099999,2007-10-14,73.6,0,89.8,74.1,3.9,0.0,1011.4,82.4,15.5,2.9
2182,98222099999,2007-10-15,70.2,0,89.6,73.4,3.9,0.0,1011.5,80.5,15.5,2.9
2183,98222099999,2007-10-16,70.2,0,88.2,72.5,5.8,0.0,1011.3,83.0,15.5,3.6
2184,98222099999,2007-10-17,71.4,0,89.1,70.7,7.8,0.0,1010.5,81.1,15.5,5.0
2185,98222099999,2007-10-18,71.5,0,89.6,71.4,5.8,0.0,1010.2,80.8,15.5,3.2
2186,98222099999,2007-10-19,71.7,0,88.5,71.2,5.8,0.0,1010.5,80.8,15.5,3.4
2187,98222099999,2007-10-20,71.3,0,88.9,72.7,7.8,0.0,1010.4,80.6,15.5,3.6
2188,98222099999,2007-10-21,70.8,0,88.3,72.1,7.8,0.0,1010.0,80.4,15.5,4.6
2189,98222099999,2007-10-22,70.7,0,89.2,71.6,3.9,0.0,1009.3,82.1,15.5,2.7
2190,98222099999,2007-10-23,73.3,10000,89.6,72.5,5.8,0.04,1009.0,82.1,13.6,3.9
2191,98222099999,2007-10-24,73.0,0,90.5,74.1,3.9,0.0,1008.7,81.6,15.1,2.4
2192,98222099999,2007-10-25,74.1,0,87.8,73.4,3.9,0.0,1008.6,81.5,15.5,3.1
2193,98222099999,2007-10-26,73.2,0,84.6,71.6,9.7,0.0,1008.2,78.6,15.5,4.2
2194,98222099999,2007-10-27,72.4,0,88.3,65.5,7.8,0.0,1007.8,79.8,15.5,4.4
2195,98222099999,2007-10-28,70.5,10000,88.0,70.3,5.8,0.04,1006.6,79.8,12.8,4.1
2196,98222099999,2007-10-29,75.2,0,85.6,72.7,5.8,0.13,1008.5,80.3,13.8,2.2
2197,98222099999,2007-10-30,74.0,0,88.0,74.3,3.9,0.0,1011.4,82.7,15.1,1.9
2198,98222099999,2007-10-31,74.5,0,88.7,73.4,19.4,0.0,1010.5,82.7,15.5,5.1
2199,98222099999,2007-11-01,73.7,0,90.1,71.6,7.8,0.0,1008.9,82.3,15.5,3.6
2200,98222099999,2007-11-02,72.3,0,88.9,73.8,7.8,0.0,1008.9,80.5,15.5,3.9
2201,98222099999,2007-11-03,71.2,0,87.6,72.7,9.7,0.0,1010.0,79.4,15.5,5.3
2202,98222099999,2007-11-04,73.0,10000,81.9,72.7,13.6,0.47,1005.0,78.1,11.5,9.5
2203,98222099999,2007-11-05,73.2,10000,80.6,72.1,5.8,0.43,1006.2,75.9,8.3,2.6
2204,98222099999,2007-11-06,74.5,10000,83.1,73.4,5.8,0.02,1007.3,80.6,10.7,4.7
2205,98222099999,2007-11-07,75.4,10000,85.3,75.2,3.9,1.18,1006.4,77.8,10.5,2.4
2206,98222099999,2007-11-08,74.8,0,82.0,72.0,1.9,0.0,1007.3,78.2,12.4,1.1
2207,98222099999,2007-11-09,74.6,10,86.0,74.3,5.8,0.0,1008.0,79.6,14.8,2.7
2208,98222099999,2007-11-10,74.0,0,86.4,72.7,5.8,0.01,1008.6,80.1,15.5,2.4
2209,98222099999,2007-11-11,73.2,0,89.1,73.2,5.8,0.0,1009.1,80.9,15.5,3.9
2210,98222099999,2007-11-12,69.5,0,86.9,74.3,3.9,0.01,1009.6,79.8,15.1,3.3
2211,98222099999,2007-11-13,68.5,0,89.2,71.6,3.9,0.0,1009.8,79.9,15.5,2.2
2212,98222099999,2007-11-14,67.1,0,86.9,70.2,9.7,0.0,1010.2,79.2,15.5,5.6
2213,98222099999,2007-11-15,71.3,0,81.3,73.4,5.8,0.0,1011.1,77.5,12.4,2.9
2214,98222099999,2007-11-16,73.2,10000,86.0,72.5,7.8,0.0,1009.4,79.3,14.6,4.4
2215,98222099999,2007-11-17,74.5,0,91.0,72.3,5.8,0.04,1007.8,82.1,15.5,3.6
2216,98222099999,2007-11-18,71.2,0,91.0,73.2,5.8,0.0,1009.8,80.7,15.5,3.4
2217,98222099999,2007-11-19,67.2,0,85.6,71.4,3.9,0.0,1010.9,78.2,13.6,3.4
2218,98222099999,2007-11-20,68.8,0,90.5,71.6,3.9,0.0,1010.5,81.4,15.5,2.7
2219,98222099999,2007-11-21,71.0,0,90.3,73.0,5.8,0.0,1009.4,82.2,15.0,3.6
2220,98222099999,2007-11-22,67.1,0,88.9,72.7,7.8,0.0,1009.7,81.1,15.5,5.0
2221,98222099999,2007-11-23,66.9,0,86.0,68.0,9.7,0.0,1008.7,77.2,15.5,6.3
2222,98222099999,2007-11-24,71.0,0,83.3,69.3,7.8,0.0,1008.3,77.3,15.5,4.9
2223,98222099999,2007-11-25,74.3,10000,78.1,72.0,15.5,0.0,1002.8,76.8,6.8,8.8
2224,98222099999,2007-11-26,73.1,10000,77.4,73.0,13.6,3.12,1000.7,76.7,2.1,9.0
2225,98222099999,2007-11-27,67.4,10000,75.2,69.8,9.7,3.59,1004.9,72.7,8.3,4.7
2226,98222099999,2007-11-28,67.5,0,77.4,68.5,7.8,0.28,1008.5,72.8,14.5,6.5
2227,98222099999,2007-11-29,63.3,0,78.8,65.7,7.8,0.0,1012.8,71.8,15.5,5.8
2228,98222099999,2007-11-30,61.1,0,81.0,62.6,5.8,0.0,1015.2,71.4,15.5,4.9
2229,98222099999,2007-12-01,63.2,0,82.4,61.9,5.8,0.0,1014.8,74.2,15.5,3.6
2230,98222099999,2007-12-02,68.1,0,85.3,65.5,5.8,0.0,1013.9,77.3,15.5,3.6
2231,98222099999,2007-12-03,63.9,0,87.8,66.7,5.8,0.0,1013.3,79.5,15.1,3.4
2232,98222099999,2007-12-04,68.1,0,85.3,69.8,5.8,0.0,1013.8,77.5,15.5,2.5
2233,98222099999,2007-12-05,67.9,0,87.8,70.7,7.8,0.0,1013.4,79.4,15.5,5.1
2234,98222099999,2007-12-06,67.1,10000,83.3,70.3,3.9,0.0,1012.4,76.6,14.6,2.2
2235,98222099999,2007-12-07,69.6,0,85.6,69.8,7.8,0.0,1011.6,78.1,15.5,4.4
2236,98222099999,2007-12-08,65.5,0,86.5,68.7,5.8,0.0,1011.0,79.1,15.5,3.6
2237,98222099999,2007-12-09,70.0,0,86.4,72.3,5.8,0.0,1010.0,80.2,15.5,3.2
2238,98222099999,2007-12-10,72.3,0,85.3,76.6,3.9,0.0,1010.7,80.8,15.5,1.7
2239,98222099999,2007-12-11,74.0,0,85.6,71.6,3.9,0.0,1010.2,81.4,15.5,2.2
2240,98222099999,2007-12-12,74.4,0,85.1,73.4,3.9,0.0,1009.4,79.9,15.5,2.2
2241,98222099999,2007-12-13,74.5,0,84.4,73.4,3.9,0.0,1009.3,79.2,13.8,2.2
2242,98222099999,2007-12-14,74.1,0,86.9,70.9,3.9,0.0,1009.0,79.4,15.5,2.7
2243,98222099999,2007-12-15,74.5,0,87.8,73.0,5.8,0.0,1010.5,81.3,15.5,3.4
2244,98222099999,2007-12-16,71.6,0,86.9,72.3,3.9,0.0,1012.1,79.2,15.5,1.9
2245,98222099999,2007-12-17,74.3,0,84.7,70.7,3.9,0.0,1012.4,80.4,15.5,2.2
2246,98222099999,2007-12-18,71.5,0,85.5,71.6,3.9,0.0,1012.0,79.3,15.5,2.7
2247,98222099999,2007-12-19,71.3,0,85.1,70.5,3.9,0.0,1011.8,77.6,15.5,2.2
2248,98222099999,2007-12-20,70.4,0,86.0,69.1,3.9,0.0,1012.5,78.2,15.5,1.9
2249,98222099999,2007-12-21,71.6,0,84.7,69.4,5.8,0.0,1012.5,77.8,15.1,2.2
2250,98222099999,2007-12-22,72.5,0,86.7,70.0,3.9,0.0,1011.0,78.3,15.5,2.4
2251,98222099999,2007-12-23,73.5,0,84.6,72.5,5.8,0.0,1009.5,78.5,15.5,2.9
2252,98222099999,2007-12-24,73.1,0,84.2,70.2,5.8,0.0,1008.5,79.2,15.5,3.1
2253,98222099999,2007-12-25,71.0,0,85.6,73.0,11.7,0.0,1008.0,78.9,15.5,5.8
2254,98222099999,2007-12-26,69.3,0,86.5,71.1,3.9,0.0,1008.9,83.1,15.5,3.2
2255,98222099999,2007-12-27,71.8,0,82.9,71.6,5.8,0.0,1008.3,79.9,15.5,2.5
2256,98222099999,2007-12-28,71.1,0,84.7,72.5,1.9,0.0,1006.6,79.1,15.5,1.9
2257,98222099999,2007-12-29,72.5,0,85.3,72.1,7.8,0.0,1006.8,79.6,15.5,5.0
2258,98222099999,2007-12-30,68.4,0,82.0,71.6,9.7,0.0,1008.4,76.9,15.1,6.6
2259,98222099999,2007-12-31,64.4,0,84.9,72.1,5.8,0.0,1010.0,78.9,15.5,3.2
2260,98222099999,2008-01-01,65.6,0,80.6,71.6,5.8,0.0,1012.1,75.6,15.5,4.7
2261,98222099999,2008-01-02,62.1,0,81.5,68.0,7.8,0.0,1013.6,74.6,15.5,6.9
2262,98222099999,2008-01-03,63.2,0,83.3,70.2,7.8,0.0,1013.2,76.4,15.5,4.2
2263,98222099999,2008-01-04,65.3,0,83.5,68.7,5.8,0.0,1013.1,75.7,15.5,3.2
2264,98222099999,2008-01-05,67.2,0,83.5,68.0,7.8,0.0,1012.8,76.9,15.5,4.1
2265,98222099999,2008-01-06,68.9,0,83.8,69.1,5.8,0.0,1013.8,76.5,15.5,2.9
2266,98222099999,2008-01-07,72.9,0,84.6,68.0,5.8,0.0,1013.5,79.1,15.5,2.7
2267,98222099999,2008-01-08,71.4,0,85.1,70.7,3.9,0.0,1013.7,80.6,15.5,2.7
2268,98222099999,2008-01-09,71.0,0,85.1,69.8,3.9,0.0,1012.9,77.5,15.5,2.2
2269,98222099999,2008-01-10,70.8,0,83.3,69.1,5.8,0.0,1012.9,77.6,15.5,2.5
2270,98222099999,2008-01-11,71.4,0,85.6,70.3,5.8,0.0,1012.0,78.6,15.1,2.2
2271,98222099999,2008-01-12,72.5,0,82.4,71.1,5.8,0.0,1010.5,77.9,14.4,3.4
2272,98222099999,2008-01-13,73.8,10000,82.0,71.6,5.8,0.0,1010.9,78.5,12.7,2.4
2273,98222099999,2008-01-14,71.3,0,83.8,73.4,3.9,0.01,1010.7,80.4,15.1,1.9
2274,98222099999,2008-01-15,71.1,0,84.2,70.2,7.8,0.0,1012.8,80.0,15.5,3.9
2275,98222099999,2008-01-16,70.2,0,84.6,69.8,9.7,0.0,1013.5,79.1,15.5,4.4
2276,98222099999,2008-01-17,67.9,0,81.0,71.4,11.7,0.0,1013.1,76.6,15.5,6.7
2277,98222099999,2008-01-18,65.6,10010,87.4,70.2,5.8,0.0,1011.3,78.2,15.5,3.9
2278,98222099999,2008-01-19,71.0,0,90.1,69.8,5.8,0.0,1010.1,81.1,15.5,3.4
2279,98222099999,2008-01-20,72.2,0,88.7,71.6,5.8,0.0,1009.1,80.7,15.5,3.6
2280,98222099999,2008-01-21,69.2,0,87.8,72.5,3.9,0.0,1009.1,81.5,15.5,1.9
2281,98222099999,2008-01-22,72.9,0,90.1,73.4,5.8,0.0,1011.1,82.4,14.8,2.7
2282,98222099999,2008-01-23,74.2,0,82.8,74.1,3.9,0.0,1012.2,78.5,15.5,2.2
2283,98222099999,2008-01-24,71.7,0,88.5,72.5,7.8,0.0,1013.0,80.4,15.5,5.0
2284,98222099999,2008-01-25,71.0,0,90.5,71.6,7.8,0.0,1014.2,81.5,15.5,3.9
2285,98222099999,2008-01-26,72.4,0,84.6,71.6,7.8,0.0,1012.8,78.5,15.5,2.8
2286,98222099999,2008-01-27,73.1,0,85.6,72.1,5.8,0.0,1011.9,80.5,15.5,3.9
2287,98222099999,2008-01-28,73.3,0,83.8,73.4,7.8,0.0,1012.4,80.5,15.5,3.6
2288,98222099999,2008-01-29,73.5,0,85.6,73.4,3.9,0.0,1012.8,81.3,15.5,2.9
2289,98222099999,2008-01-30,73.3,0,84.9,71.6,3.9,0.0,1012.4,79.1,15.5,2.2
2290,98222099999,2008-01-31,72.2,0,85.1,71.6,7.8,0.0,1012.2,78.2,15.5,3.4
2291,98222099999,2008-02-01,71.0,0,85.6,71.6,5.8,0.0,1011.0,78.8,15.5,2.5
2292,98222099999,2008-02-02,69.1,0,85.6,70.3,5.8,0.0,1011.6,78.5,15.1,3.2
2293,98222099999,2008-02-03,70.4,0,83.7,71.6,11.7,0.0,1011.9,77.6,15.1,6.3
2294,98222099999,2008-02-04,70.2,0,86.4,69.4,3.9,0.0,1011.4,80.5,15.5,1.9
2295,98222099999,2008-02-05,71.4,0,85.3,69.8,5.8,0.0,1011.7,79.8,15.1,2.9
2296,98222099999,2008-02-06,67.3,0,82.0,68.9,7.8,0.0,1011.5,75.3,15.5,4.4
2297,98222099999,2008-02-07,66.0,0,84.0,66.7,9.7,0.0,1010.5,74.5,15.5,4.1
2298,98222099999,2008-02-08,66.1,10000,80.6,67.6,11.7,0.04,1012.3,74.5,14.6,7.8
2299,98222099999,2008-02-09,64.0,0,77.7,65.5,13.6,0.0,1012.3,71.5,15.1,6.8
2300,98222099999,2008-02-10,65.9,0,82.0,71.1,9.7,0.0,1011.1,78.4,15.5,7.3
2301,98222099999,2008-02-11,64.8,0,82.9,66.6,3.9,0.0,1011.8,75.6,15.5,2.4
2302,98222099999,2008-02-12,65.3,0,80.6,67.1,9.7,0.0,1012.2,73.9,13.2,5.3
2303,98222099999,2008-02-13,61.7,0,85.6,67.6,11.7,0.0,1012.7,75.4,15.5,6.3
2304,98222099999,2008-02-14,61.6,0,82.4,67.1,9.7,0.0,1013.4,75.1,15.5,7.5
2305,98222099999,2008-02-15,59.7,0,83.3,70.2,9.7,0.0,1012.7,75.9,15.5,7.1
2306,98222099999,2008-02-16,63.5,0,87.4,68.9,3.9,0.0,1013.4,77.7,15.1,2.9
2307,98222099999,2008-02-17,63.6,0,86.4,69.1,7.8,0.0,1013.6,78.2,15.1,5.6
2308,98222099999,2008-02-18,61.6,0,88.7,71.6,7.8,0.0,1013.9,81.0,15.5,4.4
2309,98222099999,2008-02-19,61.6,0,90.0,72.3,5.8,0.0,1014.5,80.0,15.5,4.1
2310,98222099999,2008-02-20,64.6,0,89.6,71.4,3.9,0.0,1013.5,81.9,15.5,2.9
2311,98222099999,2008-02-21,69.4,0,86.0,74.1,3.9,0.0,1013.6,80.3,15.5,2.2
2312,98222099999,2008-02-22,71.3,0,86.9,72.5,5.8,0.0,1013.6,79.4,15.5,3.4
2313,98222099999,2008-02-23,71.3,10000,86.4,72.1,7.8,0.08,1013.1,78.8,14.4,6.1
2314,98222099999,2008-02-24,70.6,0,88.2,72.0,5.8,2.14,1012.2,80.2,15.5,4.1
2315,98222099999,2008-02-25,66.8,0,87.3,72.3,7.8,0.0,1012.8,80.8,15.5,2.7
2316,98222099999,2008-02-26,73.2,0,86.4,72.1,5.8,0.0,1014.3,80.8,13.6,2.2
2317,98222099999,2008-02-27,65.2,0,81.5,72.5,7.8,0.0,1014.2,76.4,13.2,5.3
2318,98222099999,2008-02-28,65.4,0,82.4,72.5,5.8,0.0,1012.3,77.0,14.0,2.7
2319,98222099999,2008-02-29,67.7,10000,79.5,69.8,3.9,0.02,1011.7,74.7,12.0,1.2
2320,98222099999,2008-03-01,68.6,0,82.0,68.0,5.8,0.0,1011.9,77.3,15.1,2.4
2321,98222099999,2008-03-02,70.0,0,83.3,70.7,5.8,0.0,1012.3,77.7,15.5,4.4
2322,98222099999,2008-03-03,64.6,0,86.0,70.9,9.7,0.0,1011.5,80.1,13.2,5.1
2323,98222099999,2008-03-04,60.1,0,84.7,70.0,5.8,0.0,1012.7,78.3,14.8,3.4
2324,98222099999,2008-03-05,60.8,0,88.2,69.8,3.9,0.0,1014.4,78.0,15.5,3.9
2325,98222099999,2008-03-06,63.7,0,86.2,69.1,9.7,0.0,1014.2,78.5,15.5,3.9
2326,98222099999,2008-03-07,65.0,0,83.3,68.7,5.8,0.0,1014.3,77.7,15.1,2.2
2327,98222099999,2008-03-08,66.4,0,84.2,72.3,5.8,0.0,1013.4,79.0,15.5,2.5
2328,98222099999,2008-03-09,67.0,0,84.2,69.8,7.8,0.0,1012.6,78.2,15.5,3.2
2329,98222099999,2008-03-10,70.0,0,84.6,71.6,1.9,0.0,1011.9,80.8,15.5,0.8
2330,98222099999,2008-03-11,70.0,0,87.8,73.4,5.8,0.0,1011.4,83.2,15.5,2.4
2331,98222099999,2008-03-12,72.1,0,86.7,71.6,7.8,0.0,1011.0,80.1,15.5,3.4
2332,98222099999,2008-03-13,71.3,0,86.4,72.5,5.8,0.0,1011.5,80.3,15.5,2.8
2333,98222099999,2008-03-14,72.0,0,85.6,70.9,7.8,0.0,1011.4,79.0,15.5,3.4
2334,98222099999,2008-03-15,71.7,0,86.0,71.2,5.8,0.0,1010.9,80.1,15.5,2.7
2335,98222099999,2008-03-16,73.2,0,85.6,73.2,5.8,0.0,1010.1,80.4,15.1,2.4
2336,98222099999,2008-03-17,70.9,0,86.9,72.1,5.8,0.0,1009.9,82.2,15.5,2.2
2337,98222099999,2008-03-18,74.4,0,85.8,75.2,7.8,0.0,1010.0,82.6,15.5,3.2
2338,98222099999,2008-03-19,70.9,0,89.2,75.2,5.8,0.0,1009.8,82.0,15.5,3.4
2339,98222099999,2008-03-20,72.5,0,90.0,74.1,7.8,0.0,1009.5,83.4,15.5,3.9
2340,98222099999,2008-03-21,71.1,0,89.2,75.2,7.8,0.0,1009.9,82.6,15.5,2.9
2341,98222099999,2008-03-22,73.5,0,86.0,73.8,7.8,0.0,1009.7,80.6,15.5,3.6
2342,98222099999,2008-03-23,72.2,0,86.2,73.2,7.8,0.0,1011.6,79.6,15.5,4.1
2343,98222099999,2008-03-24,69.9,0,87.8,71.4,5.8,0.0,1010.7,81.3,15.5,2.7
2344,98222099999,2008-03-25,71.1,0,85.3,74.3,7.8,0.0,1010.4,80.2,15.5,3.4
2345,98222099999,2008-03-26,71.5,0,84.4,72.3,7.8,0.0,1009.3,78.5,15.5,3.3
2346,98222099999,2008-03-27,70.3,0,86.5,70.3,5.8,0.0,1010.2,79.9,15.5,2.2
2347,98222099999,2008-03-28,71.8,0,87.4,73.4,7.8,0.0,1010.6,81.2,14.8,3.2
2348,98222099999,2008-03-29,73.3,0,87.8,74.5,7.8,0.0,1011.3,81.6,15.5,2.9
2349,98222099999,2008-03-30,71.4,0,87.4,73.0,7.8,0.0,1010.5,80.6,15.5,4.4
2350,98222099999,2008-03-31,69.7,0,87.4,73.9,5.8,0.0,1010.4,81.7,15.5,2.7
2351,98222099999,2008-04-01,71.5,0,86.4,73.0,5.8,0.0,1012.1,81.9,15.1,1.7
2352,98222099999,2008-04-02,73.8,0,89.2,77.0,5.8,0.0,1012.4,84.0,15.5,2.5
2353,98222099999,2008-04-03,73.4,0,88.0,76.3,5.8,0.0,1011.3,82.5,15.5,3.2
2354,98222099999,2008-04-04,74.0,0,87.8,75.6,7.8,0.0,1011.5,82.4,15.5,2.9
2355,98222099999,2008-04-05,73.9,0,88.9,74.1,5.8,0.0,1013.4,82.8,15.5,3.4
2356,98222099999,2008-04-06,73.6,0,88.3,74.3,7.8,0.0,1012.5,82.5,15.5,3.6
2357,98222099999,2008-04-07,73.3,0,86.0,72.5,5.8,0.0,1010.5,81.5,15.5,2.7
2358,98222099999,2008-04-08,73.9,0,88.2,72.9,7.8,0.0,1009.2,83.5,15.5,3.9
2359,98222099999,2008-04-10,73.7,0,89.2,75.2,5.8,0.0,1009.6,80.9,15.5,2.7
2360,98222099999,2008-04-11,74.8,10,87.8,74.5,7.8,0.0,1009.2,82.8,15.5,3.6
2361,98222099999,2008-04-12,75.4,0,89.2,72.5,5.8,0.0,1009.3,83.8,15.5,2.4
2362,98222099999,2008-04-13,75.6,0,88.2,77.0,5.8,0.0,1008.3,83.4,15.5,2.7
2363,98222099999,2008-04-14,74.1,10,89.2,77.0,7.8,0.0,1008.9,84.1,15.1,3.4
2364,98222099999,2008-04-15,75.3,0,88.7,81.0,5.8,0.0,1009.0,84.7,15.1,2.7
2365,98222099999,2008-04-16,75.6,10,89.6,75.6,7.8,0.0,1009.5,81.5,14.0,3.6
2366,98222099999,2008-04-17,75.2,0,89.2,71.6,7.8,0.39,1008.7,83.9,15.5,5.3
2367,98222099999,2008-04-18,75.3,10,90.5,75.7,7.8,0.0,1009.2,83.3,15.5,3.4
2368,98222099999,2008-04-19,75.4,0,89.6,75.2,7.8,0.0,1008.9,84.0,15.5,3.2
2369,98222099999,2008-04-20,75.8,0,89.8,76.6,7.8,0.0,1008.1,84.6,15.5,3.2
2370,98222099999,2008-04-21,75.7,0,88.7,77.7,9.7,0.0,1007.9,84.8,15.5,3.4
2371,98222099999,2008-04-22,76.8,0,88.2,78.1,3.9,0.0,1009.4,84.9,15.5,2.8
2372,98222099999,2008-04-23,74.9,0,88.7,75.6,9.7,0.0,1009.6,83.1,15.5,5.1
2373,98222099999,2008-04-24,71.7,0,91.4,74.8,9.7,0.0,1009.8,86.3,15.5,4.7
2374,98222099999,2008-04-25,73.2,0,90.5,76.3,7.8,0.0,1010.3,84.6,15.5,3.4
2375,98222099999,2008-04-26,73.7,0,90.3,76.6,5.8,0.0,1009.2,84.4,15.5,2.4
2376,98222099999,2008-04-27,74.1,0,90.7,76.5,7.8,0.0,1008.0,84.3,15.5,3.6
2377,98222099999,2008-04-28,75.5,0,88.7,80.6,5.8,0.0,1008.1,85.7,15.5,2.6
2378,98222099999,2008-04-29,75.8,0,89.6,75.7,5.8,0.0,1008.7,85.2,15.5,2.2
2379,98222099999,2008-04-30,74.3,10,89.1,78.4,5.8,0.0,1008.2,85.3,15.5,2.9
2380,98222099999,2008-05-01,75.5,10,87.8,61.2,5.8,0.0,1007.6,80.4,15.5,3.6
2381,98222099999,2008-05-02,75.1,0,88.2,76.3,7.8,0.0,1007.3,84.6,15.5,4.4
2382,98222099999,2008-05-03,75.6,10,90.9,77.0,7.8,0.0,1007.9,84.9,15.5,3.9
2383,98222099999,2008-05-04,74.4,0,89.6,76.5,7.8,0.0,1008.2,84.6,15.5,3.4
2384,98222099999,2008-05-05,74.6,0,89.8,78.4,5.8,0.0,1008.3,84.1,15.5,2.7
2385,98222099999,2008-05-06,74.0,10,90.0,77.0,3.9,0.0,1007.9,84.5,15.5,1.7
2386,98222099999,2008-05-07,76.1,10000,88.9,77.4,5.8,0.0,1007.8,83.3,14.6,2.9
2387,98222099999,2008-05-08,76.3,10,91.4,77.0,5.8,0.0,1006.0,84.2,15.5,2.9
2388,98222099999,2008-05-09,75.4,0,89.6,75.6,9.7,0.0,1005.3,84.6,15.5,3.4
2389,98222099999,2008-05-10,74.8,10,91.4,74.5,9.7,0.0,1004.4,85.3,15.5,5.3
2390,98222099999,2008-05-11,73.5,10000,90.7,76.6,7.8,0.0,1004.4,82.5,15.1,4.7
2391,98222099999,2008-05-12,71.5,10,90.0,74.8,5.8,3.91,1005.7,86.0,14.4,2.4
2392,98222099999,2008-05-13,68.4,0,95.0,77.4,7.8,0.0,1005.2,84.5,15.5,3.9
2393,98222099999,2008-05-14,70.9,0,90.7,76.6,11.7,0.0,1004.3,82.9,15.5,6.7
2394,98222099999,2008-05-15,74.0,0,82.4,76.3,11.7,0.0,1005.3,79.7,12.8,6.6
2395,98222099999,2008-05-16,74.7,10010,87.8,74.8,7.8,0.06,1004.1,78.3,10.5,3.3
2396,98222099999,2008-05-17,75.5,10010,87.8,71.6,5.8,11.43,1001.2,79.7,13.3,3.1
2397,98222099999,2008-05-18,76.1,10000,81.7,75.2,7.8,0.0,1004.8,79.4,7.7,4.5
2398,98222099999,2008-05-19,74.1,10000,88.2,73.9,3.9,0.37,1008.7,83.2,14.6,2.5
2399,98222099999,2008-05-20,73.9,10000,88.7,71.2,5.8,0.0,1009.0,82.2,15.0,2.9
2400,98222099999,2008-05-21,75.4,10010,90.5,72.5,7.8,0.0,1010.3,82.6,12.5,3.4
2401,98222099999,2008-05-22,74.0,0,89.6,69.8,3.9,0.02,1010.5,80.3,13.8,2.4
2402,98222099999,2008-05-23,76.1,10010,88.2,74.8,7.8,0.06,1008.8,80.8,13.4,3.4
2403,98222099999,2008-05-24,76.4,10,87.8,75.0,5.8,0.15,1007.7,81.5,14.0,3.2
2404,98222099999,2008-05-25,75.5,10,88.7,75.2,17.5,0.0,1009.0,81.9,14.4,5.6
2405,98222099999,2008-05-26,74.3,10,89.6,74.1,5.8,0.0,1010.0,84.4,14.8,2.4
2406,98222099999,2008-05-27,74.5,10,90.5,76.1,7.8,0.0,1008.2,83.6,15.5,3.6
2407,98222099999,2008-05-28,75.1,0,88.7,77.0,9.7,0.0,1007.7,83.8,14.2,5.3
